name,point,bond,length,energy,ani2_energy,ani1x_energy,cnn_energy,BAND_energy,bobrfr_energy,bobkrr_energy,bobbrr_energy,fchl_energy,ecfprfr_energy,mmff_energy,gaff_energy
H2O,1,OH,0.5592,-47197.575263732135,-47516.086521165314,-47807.284482489886,-47418.373956465635,-111.75959777832031,-73968.79830570922,-48128.28982633654,-47681.14569149516,-2048.6265542238066,-144370.36538419029,419.9358955726792,1224.4945419237642
H2O,2,OH,0.6592,-47557.99337878048,-47573.72499429858,-47807.00270156332,-47649.43648698322,-138.09182739257812,-73968.79830570922,-48125.83323151237,-47711.74999508452,-26683.938380210744,-144370.36538419029,199.73918344303368,813.4967779005722
H2O,3,OH,0.7592,-47723.867267636015,-47722.88985146347,-47861.09178236106,-47827.83931901447,-157.05201721191406,-73968.79830570922,-48119.93291563688,-47734.2675090265,-42927.064511710756,-144370.36538419023,75.39394880947295,486.2023743882632
H2O,4,OH,0.8592,-47790.8983617051,-47791.84594615304,-47915.29216124819,-47909.175279402654,-204.94427490234372,-73968.79830570922,-48112.924289502094,-47751.55850717018,-46429.024062587705,-144370.36538419023,16.83707182829114,242.80489141718556
H2O,5,OH,0.9592,-47807.331854289536,-47808.37056308499,-47934.23172411127,-47930.18309953205,-219.45391845703125,-74093.71920942384,-48105.906387552495,-47765.21406659479,-47340.63970552596,-144370.36538419023,0.2322173400329093,83.01696924613357
H2O,6,OH,1.0592,-47798.26481207956,-47799.28187929479,-47925.10902044513,-47920.17701127521,-209.75726318359372,-74320.02565975091,-48099.17603586188,-47776.38726007105,-47665.41019761762,-144370.36538419029,8.211887124140418,6.969754851775424
H2O,7,OH,1.1592,-47776.92846166227,-47777.97127844182,-47903.99892451507,-47897.69458940021,-191.17169189453125,-74296.04776982998,-48093.0201862495,-47785.521185324826,-47772.24466872458,-144370.36538419023,29.712082974418262,14.685863709594074
H2O,8,OH,1.2592,-47750.35025533774,-47751.48154116212,-47878.41030834048,-47871.08229234211,-180.88687133789062,-74294.68740832129,-48087.43195665921,-47793.31563056618,-47795.330458273245,-144370.36538419029,60.01849991569845,106.10393769516428
H2O,9,OH,1.3592,-47722.22259655732,-47723.383182100915,-47848.633895546904,-47843.05628373615,-182.80514526367188,-74279.86728204679,-48082.19920022984,-47799.84139133823,-47785.25208941677,-144370.36538419029,100.79298801663369,281.284097759149
H2O,10,OH,1.4592,-47694.40148491406,-47695.6998333117,-47821.84408940695,-47816.576898360174,,-74511.54886458606,-48077.51162233515,-47805.51609827978,-47763.166048263134,-144370.36538419023,160.0271795981789,540.2100482497543
H2O,11,OH,1.5592,-47667.719629607534,-47669.199142558624,-47799.70155063985,-47790.23896195881,,-74974.95109722443,-48073.14361122147,-47810.48592359388,-47743.701604138834,-144370.36538419023,252.09199462886207,882.9389614096788
H2O,12,OH,1.6592,-47642.54407984054,-47644.56756480975,-47777.768119782544,-47767.84072282306,,-75451.18536842107,-48069.23639864972,-47814.831337357835,-47733.87434851375,-144370.36538419023,397.57707545543883,1309.1454033469377
H2O,13,OH,1.7592,-47618.95018312194,-47623.32209783718,-47757.62237781401,-47747.25014665119,,-78477.10600957794,-48065.70171476935,-47818.72855997853,-47731.441131992244,-144370.36538419023,623.6787170119911,1819.2811956723847
H2O,14,OH,1.8592,-47596.98319552254,-47606.980373586026,-47738.59431542579,-47729.178766035955,,-78477.10600957794,-48062.36361831886,-47822.14754325208,-47730.1211064613,-144370.36538419023,963.8148973063004,2413.257297792904
H2O,15,OH,1.9592,-47576.6088448471,-47596.5024553695,-47725.13428528916,-47715.03072526447,,-78369.2858573435,-48059.36364027902,-47825.249227333166,-47726.815315525484,-144370.36538419029,1457.6449367438172,3090.897120203618
H2O,16,OH,2.0592,-47557.77816992261,-47588.33874634229,-47720.03329779349,-47701.04311540119,,-78369.22897222951,-48056.65121249813,-47828.03870563917,-47723.01167275589,-144370.36538419029,2151.0656858793272,3852.018725676365
H2O,17,OH,2.1592,-47540.405402640325,-47579.23243241157,-47720.66968227333,-47687.2890565633,,-78369.43632435035,-48053.98306925243,-47830.571493460986,-47721.453660218256,-144370.36538419029,3096.976970914412,4697.122596915032
H2O,18,OH,2.2592,-47524.42284978187,-47569.7871157081,-47729.655553060744,-47674.37465836994,,-78593.87734636254,-48051.6440678224,-47832.87509229376,-47722.50299553428,-144370.36538419029,4354.009168583029,5625.972261144979
H2O,19,OH,2.3592,-47509.71790628206,-47560.353493900846,-47747.17666956794,-47664.62124040119,,-78593.87734636254,-48049.43163638149,-47835.002470719686,-47724.314633113536,-144370.36538419029,5987.61175972544,6638.724491498238
H2O,20,OH,2.4592,-47496.179093627135,-47552.77581668198,-47770.40035504391,-47655.880426192205,,-78593.87734636251,-48047.40172903835,-47836.95108203001,-47725.611146803276,-144370.36538419029,8067.714464724693,7734.53485882769
H2O,21,OH,2.5592,-47483.72536270667,-47546.504237408466,-47795.75410235128,-47650.90068986408,,-78586.3039582011,-48045.456800127606,-47838.72601964219,-47726.055494975175,-144370.36538419029,10674.364430511016,8914.594364967761
H2O,22,OH,2.6592,-47472.26579456886,-47541.37728444325,-47821.14174565528,-47644.970575117986,,-79476.64270777816,-48043.64263028366,-47840.410300342235,-47725.8158061557,-144370.36538419029,13891.442338921714,10178.593784148004
H2O,23,OH,2.7592,-47461.71446463945,-47540.0512473527,-47845.22197595341,-47637.790094160955,,-79454.67187868229,-48041.938872557854,-47841.941024863445,-47725.30079593466,-144370.36538419023,17808.577019196993,11526.157320031292
H2O,24,OH,2.8592,-47452.010338870234,-47541.98334865749,-47865.46854565483,-47638.396539473455,,-80252.43662656088,-48040.34612538987,-47843.36097495319,-47724.823960787624,-144370.36538419023,22523.907408372583,12957.68567886908
H2O,25,OH,2.9592,-47443.102741226736,-47549.43747405428,-47882.423650446544,-47633.136132979314,,-80252.4366265609,-48038.86917629704,-47844.69026813079,-47724.629626272676,-144370.36538419023,28136.41353915134,14472.010039601873
H2O,26,OH,3.0592,-47434.87807778203,-47563.08857013636,-47897.873361560094,-47633.85558488361,,-80252.4366265609,-48037.48648145144,-47845.95156862429,-47724.797276164274,-144370.36538419029,34761.69380263203,16070.78341739739
H2O,27,OH,3.1592,-47427.366339836284,-47575.89782021328,-47911.78680558669,-47634.07613542072,,-80252.43662656091,-48036.14029142537,-47847.12730562306,-47724.52638870973,-144370.36538419029,42514.53067728545,17753.558965043547
H2O,28,OH,3.2592,-47420.493631880156,-47584.786743370096,-47923.419843842035,-47630.915307784,,-80252.43662656091,-48034.92007294877,-47848.2123857097,-47724.293083733675,-144370.36538419023,51514.971272702736,19519.83637244468
H2O,29,OH,3.3592,-47414.222708874564,-47590.337193334184,-47932.06237214442,-47632.796594405096,,-80252.43662656088,-48033.6956653945,-47849.23456652964,-47724.16692663287,-144370.36538419023,61887.48182995647,21368.956477640146
H2O,30,OH,3.4592,-47408.509522662076,-47594.975926350235,-47937.71204509549,-47634.52352311603,,-80252.4366265609,-48032.570598824605,-47850.18875466549,-47724.37699999412,-144370.36538419023,73778.85483831777,23302.979214032264
H2O,31,OH,3.5592,-47403.31045692995,-47601.59051860809,-47940.634078195275,-47631.505304121885,,-80252.43662656091,-48031.52572316979,-47851.11773186459,-47724.83552925752,-144370.36538419023,87322.35269882501,25320.466463358734
H2O,32,OH,3.6592,-47398.58581326063,-47610.824077486024,-47940.83077819788,-47635.51641252033,,-80252.43662656091,-48030.488028790955,-47851.983809796984,-47725.27663977732,-144370.36538419029,102669.81433457752,27422.018139600586
H2O,33,OH,3.7592,-47394.29200663449,-47620.546807572624,-47939.6520661362,-47631.78884294025,,-80252.43662656091,-48029.51017837861,-47852.80455927333,-47725.5696876163,-144370.36538419023,119962.04663328786,29605.946425850987
H2O,34,OH,3.8592,-47390.38915087538,-47628.75809822695,-47938.97906777058,-47635.503350996885,,-80252.4366265609,-48028.60713292437,-47853.579980293594,-47725.76749413324,-144370.36538419023,139378.10891314474,31874.643517145538
H2O,35,OH,3.9592,-47386.83853642754,-47636.26696767534,-47939.488016671516,-47632.733148360174,,-80252.43662656091,-48027.77739632906,-47854.33019037714,-47725.91910741974,-144370.36538419029,161080.44437887357,34227.442382120294
H2O,36,OH,4.0592,-47383.60425759628,-47645.54296018783,-47940.93575848257,-47633.81813981525,,-80186.89722472128,-48026.90038300025,-47855.020047902675,-47725.99563376849,-144370.36538419029,185235.77867359147,36663.6435028992
H2O,37,OH,4.1592,-47380.65071535921,-47656.52687384968,-47942.53951016117,-47635.488977217596,,-80432.65258729427,-48026.090095694046,-47855.68596784583,-47725.964843346446,-144370.36538419023,212013.2421747032,39182.36753380666
H2O,38,OH,4.2592,-47377.945946951346,-47666.049158637965,-47943.9714298835,-47635.835687422674,,-80432.65258729426,-48025.35640866496,-47856.326676852244,-47725.85810222316,-144370.36538419023,241628.83137743696,41786.413587474315
H2O,39,OH,4.3592,-47375.46438591585,-47672.42517128283,-47945.038077579826,-47636.247979903135,,-80432.65258729427,-48024.6083590839,-47856.94726833934,-47725.754024273265,-144370.36538419029,274253.8349475065,44473.82455023011
H2O,40,OH,4.4592,-47373.1821806574,-47676.60636713164,-47945.542814099594,-47634.296746992986,,-80432.65258729427,-48023.88035723162,-47857.525078079045,-47725.713705569666,-144370.36538419029,310096.6030224237,47245.39954386678
H2O,41,OH,4.5592,-47371.07528556347,-47680.23872355335,-47945.922772442784,-47635.05285050861,,-80432.65258729426,-48023.22566423829,-47858.0575593627,-47725.73904019729,-144370.36538419023,349331.83860104514,50098.93175567169
H2O,42,OH,4.6592,-47369.121814244965,-47684.46936624402,-47946.64965572716,-47639.25405290119,,-80432.65258729426,-48022.56349074914,-47858.59004064636,-47725.793888302964,-144370.36538419029,392213.30086728797,53037.55256043286
H2O,43,OH,4.7592,-47367.30309098408,-47689.858130071356,-47947.4581874545,-47643.32851579181,,-80432.65258729427,-48021.98300427424,-47859.11870186696,-47725.86587580245,-144370.36538419029,438947.96688888146,56060.37474275299
H2O,44,OH,4.8592,-47365.603569372346,-47695.74444924745,-47947.82624012105,-47642.70833756916,,-80432.65258729427,-48021.3708004971,-47859.60712804889,-47725.98011875265,-144370.36538419029,489745.9460094729,59166.49957691882
H2O,45,OH,4.9592,-47364.00966194879,-47699.72257917127,-47947.58519926039,-47643.26641252033,,-80432.65258729427,-48020.75380920266,-47860.054045837824,-47726.13763257243,-144370.36538419023,544816.8752229869,62354.82753350888
HCCH,0,CC,0.6937,-47350.428115446324,-48111.84880639875,-48464.12615557754,-48002.20174635061,-346.4805908203125,-77644.69715093981,-48240.05800878018,-48333.14250669588,-41380.9373414481,-144667.00705118995,897.0569143316388,4624.377060169774
HCCH,1,CC,0.7937,-47857.733072840965,-48192.75422889808,-48442.677862925404,-48103.61855543264,-360.9599609375,-77644.69715093978,-48343.94174863953,-48359.401439860136,-46798.617556420504,-144667.00705118995,561.6359105985451,4263.120858472157
HCCH,2,CC,0.8937,-48141.83480106375,-48227.594499772895,-48430.42799934913,-48253.63247144827,-376.8310241699219,-77644.69715093978,-48405.17170138737,-48380.113739793895,-48064.17952504044,-144667.00705118995,352.5577473793684,3984.4570094056317
HCCH,3,CC,0.9937,-48290.231823034475,-48302.07546067536,-48452.98441524817,-48406.27060926565,-386.1768798828125,-77644.57331487638,-48441.24923502197,-48396.68479689307,-48331.278054392205,-144667.00705118995,234.85375892577025,3788.3829613478856
HCCH,4,CC,1.0937,-48357.34084316326,-48358.43855594948,-48490.41949523651,-48482.8976386846,-398.11236572265625,-77644.57331487638,-48462.3358550523,-48410.26322894668,-48420.476881140086,-144667.00705119,179.68419642892238,3674.8970533113093
HCCH,5,CC,1.1937,-48376.1497819055,-48377.18265808912,-48504.754420786594,-48503.763605481465,-400.3453674316406,-77498.49837096357,-48474.10836013904,-48421.539767480346,-48463.28608373387,-144667.00705118995,164.3379490478658,3643.9981493086357
HCCH,6,CC,1.2937,-48366.80554547941,-48367.78298318951,-48495.113221163694,-48494.476259595234,-392.4620056152344,-77408.96084552974,-48480.198680608126,-48431.30488349976,-48472.82823837795,-144667.00705118995,172.2323717475002,3695.68543154584
HCCH,7,CC,1.3937,-48341.597363275236,-48342.21058181712,-48469.27550447863,-48468.09660566458,-387.08392333984375,-77382.00403825419,-48482.445821549605,-48439.68853646792,-48462.62616812719,-144667.00705118995,192.91318019050132,3829.9582812664808
HCCH,8,CC,1.4937,-48308.04624851141,-48307.674117113515,-48430.27769748705,-48437.15975416311,-383.22845458984375,-77468.42248085291,-48482.19986284735,-48446.983076088465,-48443.50375506347,-144667.00705118995,222.05438689844337,4046.8162087784135
HCCH,9,CC,1.5937,-48270.76447136097,-48269.15448640638,-48385.38936471888,-48401.98440015921,-379.33209228515625,-77794.07996965894,-48480.38539378356,-48453.37494302029,-48419.65471854679,-144667.00705118995,261.4582624855746,4346.258811517256
HCCH,10,CC,1.6937,-48232.54476511566,-48230.2663079256,-48350.115572956645,-48363.23792493948,-372.4200439453125,-77794.07996965894,-48477.467401977796,-48459.016512448296,-48392.18855461191,-144667.00705118995,319.05531200833764,4728.285748339539
HCCH,11,CC,1.7937,-48195.044724901505,-48199.57850859311,-48332.16748844981,-48329.69278944143,-372.1935119628906,-77794.07996965894,-48473.86030689796,-48464.21329545095,-48361.5480796823,-144667.00705118995,408.90426039482963,5192.896723355589
HCCH,12,CC,1.8937,-48159.22060504851,-48178.702689870865,-48326.31474852767,-48301.42394483693,-376.3375244140625,-77794.07996965894,-48469.926463761134,-48468.76109358942,-48330.11561807043,-144667.00705118995,551.1920433268119,5740.091475458779
HCCH,13,CC,1.9937,-48125.6082684779,-48168.342690528,-48329.00234106246,-48285.76796949514,,-77794.07996965894,-48465.643131860044,-48473.00451681513,-48302.88928175328,-144370.36538419023,772.2338014046608,6369.869771313963
HCCH,14,CC,2.0937,-48094.51026932822,-48157.719136347245,-48336.88612910337,-48277.76565015921,,-78005.06836997527,-48461.32149982039,-48476.777241988515,-48284.16698463131,-144370.36538419023,1104.4728763001178,7082.231400485891
HCCH,15,CC,2.1937,-48065.94974571223,-48161.87998270361,-48353.111642437434,-48268.813043958035,,-78664.70464537923,-48456.97323721565,-48480.24559224914,-48274.5488629224,-144370.36538419023,1586.4808081236401,7877.176171919893
HCCH,16,CC,2.2937,-48039.865744943796,-48172.58403955106,-48374.823351398925,-48263.414759045925,,-78664.7046453792,-48452.72611091429,-48483.39911554744,-48271.81451319789,-144370.36538419029,2262.957333543857,8754.703911298071
HCCH,17,CC,2.3937,-48016.146344147164,-48170.625302980254,-48393.577393875,-48257.737696057644,,-79655.64076158535,-48448.34164270983,-48486.38552912642,-48273.14372951143,-144370.36538419029,3184.7303843816358,9714.814458978542
HCCH,18,CC,2.4937,-47994.60439811014,-48164.498632237206,-48408.2816081267,-48258.3012336553,,-79655.64076158535,-48444.26716625176,-48489.1078028313,-48276.022721635396,-144370.36538419029,4408.756086511218,10757.507668335302
HCCH,19,CC,2.5937,-47975.0511218624,-48161.70698403968,-48418.04407593731,-48254.390375500996,,-79655.64076158535,-48440.21572972079,-48491.62197596678,-48278.59412307681,-144370.36538419023,5998.1187589667825,11882.783404383192
HCCH,20,CC,2.6937,-47957.28284743874,-48147.57179013295,-48422.697234200656,-48255.51690137991,,-79655.64076158535,-48436.28697332111,-48493.98918767067,-48279.98294199395,-144370.36538419023,8022.030913191863,13090.641542613039
HCCH,21,CC,2.7937,-47941.14779708041,-48110.2424461901,-48427.644731272914,-48257.78005445608,,-79655.64076158532,-48432.51141747563,-48496.18853384383,-48280.163785902245,-144370.36538419029,10555.833252392626,14381.081967987297
HCCH,22,CC,2.8937,-47926.48151306748,-48078.356302365784,-48434.00258232402,-48259.05495679983,,-79655.64076158535,-48428.765783613395,-48498.28266524682,-48279.56112355596,-144370.36538419023,13680.994670970349,15754.10457406249
HCCH,23,CC,2.9937,-47913.12699795332,-48057.22207679827,-48439.18150723542,-48257.91726148733,,-79655.64076158535,-48425.263714694745,-48500.23950068798,-48278.91574348771,-144370.36538419029,17485.1122540166,17209.709262214503
HCCH,24,CC,3.0937,-47900.93122225549,-48050.740866044,-48440.814490120225,-48261.24019849905,,-79655.64076158538,-48421.81849754425,-48502.042007430326,-48278.418491262426,-144370.36538419023,22061.91127686045,18747.89594094972
HCCH,25,CC,3.1937,-47889.79320316352,-48045.34752311455,-48439.674163338896,-48264.35988844046,,-79655.64076158532,-48418.59829370774,-48503.75787453066,-48278.10442732112,-144370.36538419029,27511.245204659604,20368.664525288867
HCCH,26,CC,3.2937,-47879.602983007855,-48030.71140714651,-48438.29292718995,-48267.46566236624,,-79655.64076158535,-48415.425366604766,-48505.39097335112,-48277.76625105353,-144370.36538419029,33939.09569202993,22072.01493621368
HCCH,27,CC,3.3937,-47870.2698806642,-48006.49689140578,-48437.24573258144,-48263.55062330374,,-79655.64076158535,-48412.31886630457,-48506.940517311894,-48277.41103561907,-144370.36538419023,41457.572582708635,23857.947100168305
HCCH,28,CC,3.4937,-47861.71259041883,-47994.33845204389,-48436.62573973805,-48263.22979200491,,-79655.64076158535,-48409.49243576754,-48508.40420821046,-48277.14763216684,-144370.36538419029,50184.913909247916,25726.460948608797
HCCH,29,CC,3.5937,-47853.85412500477,-47998.55588901445,-48436.06927500532,-48264.578485852566,,-79642.86192699276,-48406.650745019026,-48509.78588664053,-48276.85380092124,-144370.36538419029,60245.48589273494,27677.556417595482
